OBJECTID,Facility Type,Facility Name,Park Name,Park Region,DATA SOURCE,CREATE_DATE,DATA CREATOR EDITOR,SITEID,COMMENTS,GlobalID,x,y
1883,Visitor Information Kiosk,,Milltown,2,DIGITIZE,5/28/2016 12:00:00 AM,HANSEN,16895541,Digitized from NAIP imagery and Park Manager notes,c04c5260-da42-463a-b04e-0f3e67dccdc1,-12678527.2866533,5920937.33444371
1884,Sitting Area,,Milltown,2,DIGITIZE,5/28/2016 12:00:00 AM,HANSEN,16895541,Digitized from NAIP imagery and Park Manager notes,eb3d5632-bcf2-4320-8bae-76fa70b802e0,-12677641.8007586,5919903.257583
1885,Picnic Area,,Milltown,2,DIGITIZE,5/28/2016 12:00:00 AM,HANSEN,16895541,Digitized from NAIP imagery and Park Manager notes,259d347d-89b3-4b03-a815-dcf42e50e2a9,-12678689.967198,5920949.94539109
1886,Sitting Area,,Milltown,2,DIGITIZE,5/28/2016 12:00:00 AM,HANSEN,16895541,Digitized from NAIP imagery and Park Manager notes,459a0ca0-b3ab-4a84-a32f-787bfd3f82b0,-12678616.1149546,5920739.5461644
1887,Sitting Area,,Milltown,2,DIGITIZE,5/28/2016 12:00:00 AM,HANSEN,16895541,Digitized from NAIP imagery and Park Manager notes,ec0cb256-0c2a-428e-9cef-c5e08eada5ce,-12678230.9344818,5920448.86798722
1888,Parking,,Milltown,2,DIGITIZE,5/28/2016 12:00:00 AM,HANSEN,16895541,Digitized from NAIP imagery and Park Manager notes,e64b3836-328c-4595-a252-408694157958,-12679001.7005597,5921029.86063649
1889,Picnic Shelter,Black Eagle Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,d772c13f-d864-437c-8754-bff6dd0183e9,-12385542.990491,6027164.62352906
1890,Picnic Shelter,Black Eagle Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,4d3bfea0-6024-46ab-9b93-fae66211e4f5,-12385355.318627,6027277.99436299
1891,Picnic Shelter,Black Eagle Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,8e8182d0-84bd-4c5f-910b-7e5ef407f1f2,-12385027.7649898,6027419.63668488
1892,Picnic Shelter,Black Eagle Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,c441b273-5902-4630-b5e0-6319cf3aced7,-12385250.8816132,6027324.51370554
1893,Sitting Area,Black Eagle Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,69765433-943e-4573-8717-e085d417f1c0,-12385164.2295043,6027370.04297391
1894,Picnic Shelter,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,2b598362-e525-41f1-af5e-0e81c0f220ff,-12384192.0355023,6027827.86287949
1895,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,ae5ad8ff-4755-42a4-8bb9-761655b6e8e2,-12384131.3912831,6027855.33017007
1896,Disposal Station,Underpass Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,903bdf5a-643c-4fdb-bfda-4a5b4b72e45b,-12383629.5186951,6028165.33974486
1897,Visitor Information Kiosk,Underpass Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,dfc7c0b5-3668-4daf-a5d1-64567c7e6d81,-12383633.4005889,6028163.87875034
1898,Visitor Information Kiosk,Underpass Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,44d431b7-1c06-48f5-a3c8-2ad4d1871d37,-12383517.6984463,6028223.98276375
1899,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,d313a94d-2147-4137-995f-95c9a07e815f,-12382764.1352415,6028642.40361897
1900,Scenic Viewpoint,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,7d5070fa-23d7-46fa-af2e-0dda2596a350,-12383613.5982584,6028436.75612499
1901,Interpretive Exhibit,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,ca5b3bd5-14a7-4c2f-afeb-119351d1a638,-12383610.2700127,6028434.94580286
1902,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,4d793fc9-1b89-43bc-b7b2-f5d734554b28,-12383300.45957,6028582.03345212
1903,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,57bc868c-309a-4f16-9cd5-ea609b41f0a5,-12383164.3879547,6028652.44505462
1904,Fishing only pier/dock,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,b9154a89-6b38-4a17-9223-2d80378681c5,-12382391.6342441,6029383.21989182
1905,Fishing only pier/dock,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,bf0458bb-35ae-4eec-aea6-50c64c05d254,-12382378.3375547,6029401.57837807
1906,Fishing only pier/dock,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,863da214-0abe-4e4f-97a7-c60724e70522,-12382357.9316985,6029425.98479215
1907,Fishing only pier/dock,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,f0c86b94-58df-4e53-a8e8-4b7058ffde28,-12382348.8654319,6029440.91157881
1908,Fishing only pier/dock,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,2b14ad33-be42-4eaa-9bfb-8ed1d2fe7a4c,-12382334.5729696,6029458.50679711
1909,Interpretive Exhibit,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,b381c7dd-3040-481d-8027-dbe8f42394da,-12382318.4235627,6029480.65907416
1910,Disposal Station,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,625fe80d-6d1c-4867-a8ee-ead9268b0a6c,-12382326.1879046,6029486.5734822
1911,Interpretive Exhibit,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,23dca209-5d9d-4eec-8b58-4aa0ab181ebe,-12382312.5914007,6029500.22636694
1912,Sitting Area,Rainbow Overlook Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,cc5b8986-3746-4f7a-b5c5-6d7d13ad7ca6,-12380425.3920631,6029596.86853522
1913,Sitting Area,Rainbow Overlook Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,b429c4e7-1ac0-498f-bc0b-23acc01261d9,-12380187.6769999,6029619.95516348
1914,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,9ed444c1-e1cb-4588-a14f-1c5e8427e751,-12381125.8725302,6029402.19093723
1915,Picnic Shelter,Rainbow Overlook Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,6c72c690-0338-4845-9f4c-87b82d28bf76,-12379991.9505853,6029632.61186432
1916,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,ec93a1c8-752b-4a96-9e50-677affd9cb82,-12379852.8064254,6029585.39679095
1917,Sitting Area,Rainbow Overlook Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,6fb1b23d-e398-407b-8d78-bf83bdb5d2b8,-12379677.2071877,6029431.53976863
1918,Sitting Area,Rainbow Overlook Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,a7291807-2bde-47ab-acff-6bf8cb79fc28,-12379638.539289,6029223.16884027
1919,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,06ab6bb4-112e-496c-bfb1-dd81947bf01c,-12382059.7996573,6029794.13251605
1920,Picnic Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282375,Digitized from NAIP imagery and Park Manager notes,6e7fec54-1b70-4727-a6c8-071b5743e2f2,-12382055.7448263,6029814.44623145
1921,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282375,Digitized from NAIP imagery and Park Manager notes,33088358-b12d-4ad0-b5ca-a747abfdfa5f,-12382043.1817513,6029830.62898777
1922,Disposal Station,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282375,Digitized from NAIP imagery and Park Manager notes,3529b51d-392d-44b1-bcfc-509d837947fe,-12382039.4341602,6029829.33748563
1923,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282375,Digitized from NAIP imagery and Park Manager notes,2e6a2887-913f-47c3-be91-aa830f472648,-12382037.0203086,6029835.28152359
1924,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282375,Digitized from NAIP imagery and Park Manager notes,366024c8-bbc0-41c5-8a6a-a8b8dd382ff2,-12382094.9396549,6029718.74140976
1925,Scenic Viewpoint,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282375,Digitized from NAIP imagery and Park Manager notes,69ace233-8692-42dd-855d-fee1036e9755,-12382097.9304919,6029721.22765008
1926,Sitting Area,,First Peoples Buffalo Jump,4,NAIP Imagery and Park Manager,5/26/2017 12:00:00 AM,MM,,Added based on information from Park Manager,ebfab68f-c0a2-4fa2-ab68-65578eca514d,-12415844.0231163,6020739.30239432
1927,Gift Shop,,Travelers' Rest,2,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,8558831,Digitized from NAIP imagery and Park Manager notes,cd533735-778c-49b7-bb62-98f1c907b14a,-12700500.8277449,5901857.28328729
1928,Interpretive Exhibit,,First Peoples Buffalo Jump,4,NAIP Imagery and Park Manager,5/26/2017 12:00:00 AM,MM,,Added from information from Park Manager,95f494e0-d88b-4e32-a18e-43fc3b71b099,-12415837.5839264,6020739.86246692
1929,Restroom (Flush),,Travelers' Rest,2,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,8558831,Digitized from NAIP imagery and Park Manager notes,369275ff-049e-4a62-afef-a1ad27d6fa26,-12700476.8365638,5901859.31565767
1930,Boat Ramp,Boat Launch Area,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,1069104,Digitized from NAIP imagery and Park Manager notes,9b7e8f64-dd06-48e4-96ce-246ed1d28d9c,-12380694.0133053,6030372.31176851
1931,Group Use Area Open Space,Outdoor Classroom,Travelers' Rest,2,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,2233810,Aligned with NAIP imagery and Park Manager notes,7af10f73-f2b0-4d9a-9596-783b8a508b71,-12700317.8923931,5901605.12347924
1932,Sitting Area,,Travelers' Rest,2,point_features_kiosks2006 layer,4/8/2016 12:00:00 AM,HANSEN,2233810,Aligned with NAIP imagery and Park Manager notes,b8b7b33d-349b-4f47-ab97-807431030f36,-12700133.9992325,5901417.80588717
1933,Sitting Area,,Travelers' Rest,2,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,2233810,Digitized from NAIP imagery and Park Manager notes,44dbb585-6836-4131-9aca-4fb789e7a407,-12700234.5941697,5901285.42595305
1936,Trailhead,,Brush Lake,6,,6/22/2017 12:00:00 AM,Andrew Nemecek,,,cb15fd37-d173-4f91-b4d1-3a4690e16e00,-11588727.9821539,6208014.70648922
1937,Campground Host,,Brush Lake,6,,6/22/2017 12:00:00 AM,Andrew Nemecek,,,a116070f-d8b5-4f42-9942-5fd2692e08e3,-11588523.5432421,6208238.53849467
1938,Campground (Utilities Available),,Brush Lake,6,,6/22/2017 12:00:00 AM,Andrew Nemecek,,,8e42de3c-e5ec-4f39-bd72-530df58615d5,-11588534.8179114,6208096.64563586
1940,Trailhead,,Brush Lake,6,,6/22/2017 12:00:00 AM,,,,84237f7a-814a-437c-a6b3-e0ead4a94c82,-11589158.268422,6208261.35342857
1941,Trailhead,Birds Eye Trailhead,Bannack,3,,6/27/2017 12:00:00 AM,Andrew Nemecek,281798,,15436986-fa3a-40b8-b8af-c885c8864f18,-12579236.5238669,5646838.95354925
1942,Horseback,Horseback,Bannack,3,,6/28/2017 12:00:00 AM,Andrew Nemecek,281798,,d33f654b-fff2-4b63-9386-f2e7bf71bf5c,-12579539.3268835,5646829.34160627
1943,Horseback,Horseback,Bannack,3,,6/28/2017 12:00:00 AM,Andrew Nemecek,281798,,dfccf2f3-1d48-4d2a-b89a-05a921464b2b,-12579623.0944317,5645347.2932241
1944,Restroom (Vault),,Brush Lake,6,,6/22/2017 12:00:00 AM,Andrew Nemecek,,,d22e2c8c-07f9-4ab6-b2f5-26f803c76f9c,-11588590.0293192,6208164.21438195
1947,Horseback,Horseback,Bannack,3,,6/28/2017 12:00:00 AM,Andrew Nemecek,281798,,bf3331c8-2295-499e-838d-2b492098db3d,-12578528.2854916,5647214.01587061
1948,Sitting Area,,Bannack,3,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,281798,Digitized from NAIP imagery and Park Manager notes,660cd6ce-61fb-4f19-a9e4-29120d8d82c0,-12578881.1069837,5646140.18350642
1949,Horseback,Horseback,Bannack,3,,6/28/2107 12:00:00 AM,Andrew Nemecek,281798,,ddc5e8a9-d54a-4361-a295-3b7b4f37fd3d,-12578546.2602715,5646428.89019729
1950,Horseback,Horseback,Bannack,3,,6/28/2017 12:00:00 AM,Andrew Nemecek,281798,,b733f877-b53f-430d-8d96-9fc1786f0772,-12578807.5771548,5645552.87091135
1951,Horseback,Horseback,Bannack,3,,6/28/2017 12:00:00 AM,Andrew Nemecek,281798,,29d630b1-3e33-46d8-8beb-4fe1f521db7f,-12578622.48977,5647779.84305135
1952,Horseback,Horseback,Bannack,3,,6/28/2017 12:00:00 AM,Andrew Nemecek,281798,,efeb2e16-4290-4f29-908f-233f4386415f,-12577837.6688862,5647817.04442895
1953,Parking,,Lone Pine,1,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,280065,,ccc9ecfc-9e8c-4fbe-81bf-118216306898,-12727287.2606786,6136380.89624118
1954,Restroom (Vault),,Hell Creek,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283992,Verify restroom type (Flush or Vault),856cdfac-8c49-457f-9fd6-9e8c1ec506e2,-11898268.9894772,6043562.77882674
1955,Campsite,6,Wayfarers,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280159,Aligned with NAIP imagery and Park Manager notes,7a2d1a17-e7d5-4629-957c-516957826167,-12699497.0981893,6115693.13453855
1956,Interpretive Exhibit,,Pictograph Cave,5,point_features_kiosks2006 layer,1/18/2007 12:00:00 AM,2006 KIOSK CONSULTANT,283286,,66641bab-0ef1-4ed4-9b2c-8898125c66d4,-12070419.2218312,5738351.43144957
1957,Disposal Station,,Whitefish Lake,1,point_features_kiosks2006 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,0130a966-633b-424a-a3c4-840f2edd4c8d,-12731642.7763034,6177691.0204733
1958,Campsite,11,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,09986c9c-8acd-4bc7-8e0c-55eb608da663,-12731701.3239509,6177896.77938056
1959,Backcountry Camp,Middle Table Rock,Smith River,4,facilities_points_new layer,5/8/2014 12:00:00 AM,Maren Murphy,,,52dbfac4-434a-4b43-97f5-cfa9b9e4bca7,-12387400.9100826,5953149.0512875
1960,Campsite,2,Whitefish Lake,1,campsites_isr4671 layer,3/21/2016 12:00:00 AM,HANSEN,280100,Aligned with NAIP imagery and Park Manager notes,ae1a523d-d9b6-4bbe-8ef8-d3947abf3dca,-12731601.4244228,6177804.46393601
1961,Parking,,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,a46d3920-94e9-40ec-abe0-bf356e82af9e,-12637484.7226809,5963813.67354308
1962,Picnic Area,Amphitheater Trailhead area,Makoshika,5,DIGITIZED,3/14/2016 12:00:00 AM,HANSEN,283890,Digitized from NAIP imagery and Park Manager notes,87bc89e9-d102-4dd4-9cd1-7e977bd95a67,-11652195.6834065,5952392.93689872
1963,Campsite,14,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,5596d634-a000-4d1b-9870-e8c147c1c2f4,-12635070.8018253,5961349.85268808
1964,Campsite,8,Placid Lake,2,HANSEN GPS DATA,8/10/2015 12:00:00 AM,HANSEN,280895,,3d4bda13-62c3-4791-94b1-8c5eb6602206,-12635263.8260774,5961691.59609497
1965,Historic Building,Graeter House / Underwood House,Bannack,3,buildings layer,4/8/2016 12:00:00 AM,HANSEN,281798,Aligned with NAIP imagery and Park Manager notes,0193219e-b278-41c4-a9c9-4935b2c91708,-12578912.1326174,5647017.6250765
1966,Picnic Area,Shore Trail Day Use Area,West Shore,1,DIGITIZE,3/21/2016 12:00:00 AM,HANSEN,280091,Digitized from NAIP imagery and Park Manager notes,dd4929ce-b8ed-4877-abc1-9de27c22909a,-12710764.6999562,6098693.90197975
1967,Fishing only pier/dock,,Spring Meadow Lake,4,DIGITIZED,3/21/2016 12:00:00 AM,HANSEN,281949,Digitized from NAIP imagery and Park Manager notes,a4bffd41-5086-42d4-927f-756a61504008,-12476413.7637894,5878618.71251098
1968,Parking,Sand Point,Tongue River Reservoir,5,DIGITIZED,3/18/2016 12:00:00 AM,HANSEN,283967,Digitized from NAIP imagery and Park Manager notes,11f007c9-6b4d-43d8-8c9a-16c44570058b,-11886521.9364777,5639027.05911175
1969,Shower,,Frenchtown Pond,2,DIGITIZE,3/21/2016 12:00:00 AM,HANSEN,280880,Digitized from NAIP imagery and Park Manager notes,dc46d824-2c23-4c59-9ee7-cf274f98739e,-12719211.1251713,5945938.03901272
1970,Campground Host,,Whitefish Lake,1,DIGITIZE,3/21/2016 12:00:00 AM,HANSEN,280100,Digitized from NAIP imagery and Park Manager notes,935c2080-f271-4c95-bd64-8354cbc1cdca,-12731644.7114351,6177644.79903561
1971,Visitor Information Kiosk,Trailhead Area,Thompson Falls,1,DIGITIZE,3/21/2016 12:00:00 AM,HANSEN,280084,Digitized from NAIP imagery and Park Manager notes,9966c2f3-331e-43c5-89c6-7074ca35ef5c,-12845168.7305213,6044070.55252771
1972,Interpretive Exhibit,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,0edcd017-3832-4d3a-bf91-f747947f5d82,-12382476.1975555,6029303.59221604
1973,Disposal Station,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,3ba01b3b-35a9-42f2-b028-40bd4ccd0c90,-12382232.8099167,6029592.70688965
1974,Visitor Information Kiosk,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,84ceaf94-ee93-46ea-913f-b0d41ba4f1b8,-12382229.7531937,6029596.11244606
1975,Interpretive Exhibit,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,37053585-8208-4216-ac3c-7fceba2c5160,-12382194.1704274,6029642.45369746
1976,Historic Marker,Historic Stone Steps,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,8daa14a4-4c9a-4449-a299-f08658294544,-12382044.0405831,6029660.50721679
1977,Playground,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282375,Digitized from NAIP imagery and Park Manager notes,457a116a-a180-45c8-8efd-26a51e74a446,-12381889.7997498,6029660.78162592
1978,Picnic Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,f3b32da0-f649-4bb5-9b24-26bc5ff27386,-12381910.0536549,6029647.17798676
1979,Picnic Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,dbfa93fc-06f9-498c-95e2-d6f5d9bfd078,-12381968.4724247,6029660.02138563
1980,Miscellaneous Facility,BBQ,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,4c085e05-d430-470a-901d-0452c7f57571,-12381974.7676978,6029661.45267554
1981,Group Use Picnic Area,Rental,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,3efc8bd3-18b8-47f3-ac07-34c2d4554f01,-12382011.3361966,6029633.15423527
1982,Picnic Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,119f6dfa-eb2d-4dea-97ae-adc187582dd9,-12382122.6614942,6029655.62335828
1983,Picnic Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,afb2abb9-1620-4b02-815c-2a71def52bd3,-12382116.4951278,6029610.28644294
1984,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,9ccf2bfd-ea87-42d8-bf07-24330ca21643,-12382144.3207256,6029042.17251782
1985,Disposal Station,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,bff83b83-d27e-432e-bfa4-656ee2722f99,-12382076.2662035,6029107.09641895
1986,Visitor Information Kiosk,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,7bdb6d40-5e01-4009-96db-7b0c63c7f6a6,-12382070.5052301,6029112.13242497
1987,Picnic Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,19c6b1d2-56e5-4747-b08d-161929b85c01,-12382022.834518,6029116.13367021
1988,Sitting Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,ce444c2e-4dd7-40e8-b78d-a5203f8c9651,-12381584.0621842,6029297.04766657
1989,Picnic Shelter,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,f6c55a2f-9101-4e54-a889-5067d7cc2dc3,-12381455.3563957,6029363.50516773
1990,Picnic Area,,Giant Springs,4,DIGITIZE,4/8/2016 12:00:00 AM,HANSEN,282690,Digitized from NAIP imagery and Park Manager notes,a2d59ab8-baa9-4f8e-9859-26c7c370972c,-12381399.5712513,6029390.26137837
